scorer,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000,DLC_resnet50_Brown2021_accuracy_testJan28shuffle1_450000
bodyparts,t3L,t3L,t3L,wstL,wstL,wstL,t5L,t5L,t5L,elbL,elbL,elbL,shdL,shdL,shdL,ankL,ankL,ankL,nl,nl,nl,str,str,str,lmb,lmb,lmb,shdR,shdR,shdR,ankR,ankR,ankR,elbR,elbR,elbR,wstR,wstR,wstR,t5R,t5R,t5R,t3R,t3R,t3R,tail,tail,tail
coords,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood,x,y,likelihood
0,304.3492736816406,203.7835235595703,0.9997208714485168,201.45359802246094,246.403564453125,0.9999655485153198,283.66033935546875,296.51129150390625,0.9997668862342834,234.36932373046875,302.26104736328125,0.9989564418792725,205.292236328125,302.7742919921875,0.9989566802978516,261.4412841796875,369.5614013671875,0.9992570281028748,154.06488037109375,287.83404541015625,0.9998613595962524,184.0298614501953,336.8995666503906,0.9995812773704529,239.1600341796875,353.84942626953125,0.9996557235717773,191.58743286132812,292.7360534667969,0.07535190880298615,253.08416748046875,368.6236572265625,0.4275568127632141,209.82322692871094,293.6530456542969,0.0030959476716816425,193.55113220214844,243.5854034423828,0.3063279092311859,180.97598266601562,341.3464050292969,0.0007707235054112971,38.32809829711914,113.24307250976562,0.003397363005205989,250.03016662597656,371.1523132324219,0.03019648976624012
1,310.6811828613281,197.88365173339844,0.9996848106384277,200.60882568359375,243.26243591308594,0.9999550580978394,287.427734375,291.03546142578125,0.9997697472572327,231.998046875,296.3930969238281,0.9991235136985779,202.4576873779297,298.4214172363281,0.9991436004638672,260.1556091308594,368.0588684082031,0.9985643029212952,153.07781982421875,285.2737121582031,0.9999130964279175,182.20228576660156,334.6331481933594,0.9997166991233826,237.32363891601562,352.7518615722656,0.9997296929359436,191.1884307861328,290.8837585449219,0.11394970118999481,254.13427734375,368.7807922363281,0.41656965017318726,207.7526092529297,289.4470520019531,0.010645709000527859,193.67523193359375,242.47303771972656,0.28300467133522034,180.6982879638672,338.1116943359375,0.000539966335054487,36.80572509765625,115.4384765625,0.0015906398184597492,248.90586853027344,369.21649169921875,0.029668733477592468
2,314.44671630859375,195.52536010742188,0.9997381567955017,202.7589874267578,240.98731994628906,0.9999475479125977,288.5368347167969,288.7903747558594,0.99943608045578,229.73329162597656,293.29156494140625,0.999909520149231,201.45433044433594,295.505615234375,0.9985688924789429,260.0044860839844,366.9770812988281,0.9993656277656555,152.83518981933594,283.42279052734375,0.9999110698699951,180.36366271972656,331.040283203125,0.9995887875556946,236.52760314941406,350.915283203125,0.9997313618659973,190.39578247070312,288.8459167480469,0.17947137355804443,253.6632080078125,367.36260986328125,0.6151500344276428,206.5347137451172,288.0136413574219,0.016171948984265327,195.42816162109375,240.83822631835938,0.4502726197242737,268.0090026855469,331.6753845214844,0.0005411853780969977,37.73203659057617,114.97013092041016,0.0029669490177184343,249.2576904296875,365.8350524902344,0.08740308880805969
3,319.1110534667969,192.81825256347656,0.9994982481002808,204.80502319335938,237.26431274414062,0.9998989105224609,288.8302001953125,285.942626953125,0.9996463060379028,229.02984619140625,292.8863220214844,0.9998513460159302,200.5081024169922,295.26861572265625,0.9990205764770508,259.114501953125,365.2052001953125,0.9996739625930786,153.08311462402344,280.9244079589844,0.9999257326126099,179.36557006835938,328.6753234863281,0.9994981288909912,236.47682189941406,349.93060302734375,0.9998164772987366,189.2483367919922,286.1631774902344,0.1575733870267868,253.58277893066406,367.0745544433594,0.9054573774337769,206.13653564453125,285.10479736328125,0.034529149532318115,196.5610809326172,238.87513732910156,0.4921095669269562,179.04519653320312,332.8577880859375,0.0008491642656736076,39.040557861328125,113.8389892578125,0.0019154360052198172,248.9290008544922,364.185546875,0.12007089704275131
4,321.27288818359375,190.5855255126953,0.9994864463806152,205.5080108642578,235.28775024414062,0.9999158382415771,287.7817077636719,282.20599365234375,0.9997887015342712,227.71286010742188,291.0634765625,0.9998276233673096,199.95570373535156,293.7508239746094,0.9994307160377502,258.5811767578125,363.65509033203125,0.9996125102043152,153.07754516601562,277.7134094238281,0.999955415725708,178.0354461669922,327.157470703125,0.9996860027313232,236.09725952148438,347.57501220703125,0.9998284578323364,188.9447784423828,282.5650634765625,0.1006854772567749,252.7648468017578,366.12432861328125,0.9489961862564087,205.02342224121094,284.04107666015625,0.027784137055277824,198.8257293701172,232.817138671875,0.5377445220947266,178.23292541503906,332.2970275878906,0.0010506114922463894,38.54546356201172,113.71202087402344,0.003013334469869733,248.78475952148438,362.3592529296875,0.2640341520309448
5,323.899658203125,187.74374389648438,0.9996131062507629,208.37847900390625,232.81784057617188,0.9997727274894714,286.1180419921875,280.5557556152344,0.999859094619751,227.1448974609375,288.7561340332031,0.9997428059577942,199.6362762451172,290.9093017578125,0.9997292160987854,257.56256103515625,361.2200927734375,0.9995003938674927,153.15032958984375,275.8675231933594,0.9999376535415649,175.87123107910156,323.1394958496094,0.9995890259742737,235.2486572265625,345.7560119628906,0.9997681975364685,189.7974395751953,279.4730224609375,0.116060771048069,251.32266235351562,365.1176452636719,0.9848121404647827,205.1588592529297,280.6809997558594,0.019394241273403168,200.03793334960938,232.29888916015625,0.9034221768379211,178.18017578125,332.0174865722656,0.0006368266767822206,38.049964904785156,113.74452209472656,0.003130438504740596,248.60256958007812,360.197509765625,0.33488035202026367
6,326.214599609375,185.4579315185547,0.9994320273399353,211.41827392578125,231.36424255371094,0.999494194984436,284.37841796875,278.8824462890625,0.9998422861099243,226.48541259765625,287.8059997558594,0.9997864365577698,198.92210388183594,288.840576171875,0.9997970461845398,256.4229431152344,359.7012939453125,0.9996469020843506,153.158935546875,274.21014404296875,0.9999102354049683,175.74441528320312,322.4416809082031,0.9996178150177002,234.60389709472656,344.59283447265625,0.999826967716217,189.76840209960938,277.24444580078125,0.13111399114131927,249.7515869140625,363.81488037109375,0.9552693367004395,200.42433166503906,281.7349548339844,0.0096925999969244,200.67556762695312,230.72616577148438,0.9710714221000671,177.7849884033203,330.5018005371094,0.00039361725794151425,37.98877716064453,113.68612670898438,0.004606276284903288,246.21128845214844,358.0259094238281,0.6377917528152466
7,328.8410339355469,183.82479858398438,0.9991463422775269,217.31700134277344,228.60023498535156,0.99825519323349,282.8988342285156,278.5424499511719,0.9998540878295898,224.8107452392578,286.0469665527344,0.9998425245285034,197.64901733398438,286.4900817871094,0.9997650980949402,255.921142578125,357.8915710449219,0.9996926784515381,153.1066131591797,271.94451904296875,0.999832272529602,175.42271423339844,321.219970703125,0.999553382396698,234.18499755859375,342.87615966796875,0.9998689889907837,190.60142517089844,275.0483093261719,0.2938472330570221,249.1355438232422,362.24981689453125,0.9095876812934875,198.537353515625,280.5955810546875,0.009495982900261879,201.2262420654297,230.70750427246094,0.9982624650001526,164.8050537109375,316.4612121582031,0.0008665471686981618,272.2847595214844,181.24945068359375,0.8338760733604431,246.33865356445312,357.54986572265625,0.6862001419067383
